tic_id,Tmag,Teff,e_Teff,logg,e_logg,rad,e_rad,mass,e_mass,rho,e_rho,lum,MH,d,e_d,ebv,contratio,numcont,priority,disposition,gaiabp,gaiarp,plx,e_plx,Vmag,Jmag,Hmag,Kmag
419858461,13.6313,6748.0,125.0,4.4941,,1.12503,,1.44,,1.01128,,2.364406,,844.49,18.116,0.270012,,,,,14.4203,13.5324,1.15588,0.0251986,14.102,12.856,12.574,12.42
169461816,10.931,6779.23,106.322,4.2536,0.0884331,1.49114,0.0669849,1.454,0.245892,0.438541,0.0988527,4.23109245,0.0814669,399.398,4.3495,0.0568389,0.3272033,1234,8.767105e-05,,11.493,10.878,2.4753,0.0270593,11.51,10.461,10.287,10.234
176220787,9.4834,6067.2,119.735,3.7343,0.0796622,2.39014,0.115251,1.13,0.14807,0.0827582,0.0182286,6.974175,-0.37,275.587,4.533,0.0226943,7.85106749e-05,33,0.000692738337,,10.0748,9.43756,3.60091,0.0592231,9.974,9.016,8.792,8.805
121966220,10.8001,5843.0,170.189,3.7177,0.0858957,2.3529,0.118236,1.054,0.145363,0.080915,0.019353,5.813611,,472.704,9.135,0.0399149,0.218099311,614,3.06325564e-05,,11.6016,10.75,2.08777,0.0405516,11.215,10.146,9.848,9.772
22843856,9.8203,6019.0,,,,1.23599,,,,,,,,163.49,,,0.00295333727,53,0.00152082415,,10.6749,9.76842,,,10.511,9.135,8.903,8.761
348755723,13.9036,3265.0,157.0,4.79733,0.00552554,0.432309,0.0131007,0.427418,0.0204592,5.29017,0.227793,0.01913445,,116.496,0.8835,0.010018,0.279913634,111,0.0005177759,,16.8146,13.9857,8.55587,0.0646077,16.677,12.245,11.646,11.412
339538183,9.7053,7235.0,,,,1.77692,,,,,,,,294.292,,,0.177669331,102,0.00113112165,,10.2056,9.66302,2.57552,0.91622,10.014,9.293,9.144,9.046
445586472,10.5704,7051.0,134.874,3.86944,0.0869095,2.40368,0.102113,1.56,0.27747,0.112329,0.0255141,12.8662405,,522.06,7.0035,0.160782,0.103944592,256,0.0009230202,,11.1833,10.5181,1.88694,0.0255005,11.134,10.06,9.908,9.831
347442932,13.346,6256.0,122.0,4.55411,,0.966399,,1.22,,1.35173,,1.2888267,,707.586,12.494,0.0335258,,,,,14.0049,13.2858,1.38456,0.0247631,13.882,12.644,12.504,12.422
238176110,11.0443,4935.4,114.943,4.43167,0.0852377,0.906655,0.0553769,0.81,0.0958693,1.08682,0.270645,0.439407945,0.32,149.942,0.5175,0.0177034,0.00307783019,76,0.001782842,,12.1275,10.9963,6.64038,0.0228382,11.98,10.275,9.838,9.712
234282389,13.5294,5612.0,122.0,4.6154,,0.811248,,0.99,,1.85428,,0.5881286,,541.431,5.729,0.0238475,,,,,14.3751,13.4705,1.81821,0.0193955,14.177,12.844,12.464,12.417
142532090,11.992,5916.0,159.996,4.02354,0.0829453,1.67252,0.086932,1.077,0.144326,0.230197,0.0537775,3.08710861,,580.199,12.472,0.0654393,0.06250197,497,2.71044864e-05,,12.8023,11.9395,1.69582,0.0367478,12.504,11.355,11.057,10.988
8400842,9.441,6673.0,150.433,4.13313,0.122822,1.68685,0.167223,1.41,0.248085,0.293757,0.0972799,5.083157,-0.04,213.053,2.691,0.0752888,0.007399289,459,0.000143677767,,9.965,9.39309,4.66603,0.0588164,9.854,9.013,8.845,8.791
53498154,10.0326,5342.0,126.686,4.56787,0.0809236,0.827372,0.0462211,0.923,0.117762,1.62967,0.374817,0.5022401,,101.913,0.35,0.0108936,0.0499251038,28,0.00320081646,,10.9681,9.98534,9.78349,0.0334393,10.81,9.309,8.945,8.869
359496368,10.1358,3897.0,157.0,4.68726,0.0104186,0.557752,0.0171126,0.552175,0.0206375,3.18239,0.174226,0.06463959,,36.7224,0.0276,0.0,0.005297829,122,0.0187463667,,12.0103,10.1449,27.2023,0.020308,11.714,8.94,8.337,8.125
71134735,13.1961,6495.27,29.73,,,,,,,,,,-0.058,1028.89,34.1755,0.0428925,,,,SPLIT,13.7071,13.0602,0.942241,0.032067,13.4,12.501,12.267,12.267
219766989,11.9951,6095.0,126.007,4.12794,0.0783717,1.52586,0.0740804,1.14,0.150011,0.320892,0.0704551,2.894811,,569.651,11.0955,0.0429067,0.0195547957,82,0.000250606448,,12.7146,11.9354,1.72718,0.0339251,12.671,11.383,11.035,10.979
453230066,10.9469,8364.0,129.779,4.2526,0.0800954,1.78123,0.0805201,2.07,0.317261,0.366279,0.0764086,13.9890976,,635.734,20.442,0.0505504,0.113905922,493,5.20882932e-05,,11.1419,10.9052,1.54595,0.0501424,10.849,10.734,10.71,10.666
420779000,10.9016,5061.9,112.299,4.49667,0.0805666,0.859778,0.0484824,0.846,0.0998598,1.3311,0.308973,0.437241346,0.028,141.837,1.1425,0.0124836,0.00551196,38,0.00129465747,,11.9484,10.8532,7.02213,0.0563674,11.757,10.08,9.685,9.581
147895461,12.4322,6337.0,123.633,4.00076,0.0876231,1.84972,0.0893542,1.25,0.192077,0.19751,0.0467372,4.97099,,908.659,17.7455,0.0322436,0.0003385353,32,0.000236452324,,13.0663,12.3727,1.07135,0.0213361,12.941,11.87,11.618,11.583
284747017,11.7603,4570.0,126.273,4.54217,0.101639,0.753207,0.0585377,0.721,0.0901328,1.6873,0.495167,0.222940072,,145.759,0.864,0.0270564,0.154443786,349,8.086634e-05,,13.0727,11.7077,6.83209,0.0403644,12.677,10.755,10.202,10.101
86280613,9.5173,6505.0,129.641,4.03609,0.0902745,1.83195,0.0834975,1.33,0.215726,0.216328,0.0525504,5.41389036,,248.695,2.059,0.01647,0.00123328762,32,0.00132268784,,10.0989,9.47504,3.99235,0.0330441,9.993,9.044,8.888,8.774
445254275,10.9415,7125.0,162.38,3.53567,0.0835029,3.56366,0.173216,1.59,0.257996,0.0351326,0.0079733,29.4866657,,910.693,28.9095,0.185553,0.147522688,697,2.0270325e-05,,11.5658,10.8867,1.07021,0.0345633,11.696,10.399,10.254,10.183
255918903,13.0566,5878.0,122.0,4.3588,,1.12794,,1.06,,0.738657,,1.36832273,,641.969,6.084,0.0486401,,,,,13.8501,12.9976,1.52891,0.0146501,13.624,12.398,12.071,11.996
142937186,9.0138,4072.0,120.9,4.58062,0.109152,0.678916,0.0649498,0.64,0.0791406,2.04518,0.670591,0.114171475,,28.5147,0.0278,0.0,1.8804918e-05,26,0.007900747,,10.6415,8.96432,35.0407,0.0339887,10.295,7.889,7.225,7.048
272050287,10.244,6824.0,271.324,3.87931,0.0908507,2.30852,0.0933771,1.472,0.255306,0.119649,0.0283441,10.4115791,,425.467,5.5605,0.124214,0.06343116,667,7.022581e-05,,10.8682,10.1917,2.32201,0.0304821,10.644,9.727,9.571,9.499
449951606,10.3879,8254.0,144.811,3.67236,0.0785715,3.44036,0.166093,2.03,0.311209,0.0498521,0.0106863,49.4949837,,860.379,31.018,0.138586,0.564587951,4209,3.161035e-05,,10.7085,10.3372,1.13533,0.0415189,10.59,10.07,9.956,9.952
446616059,9.77017,6030.0,132.803,4.25366,0.084782,1.30744,0.0607236,1.118,0.153253,0.500233,0.115299,2.03615236,,174.979,1.436,0.0250353,0.128457963,1688,0.000165711463,,10.5001,9.72464,5.68667,0.0465446,10.421,9.226,9.009,8.896
468828873,10.045,6064.0,132.084,3.93856,0.0807192,1.88926,0.0910728,1.13,0.143753,0.167574,0.0375172,4.348233,,281.902,4.53,0.0540777,0.0110357041,135,0.0009209909,,10.7992,9.99585,3.51969,0.0565591,10.55,9.472,9.163,9.105
308098254,11.5688,5473.0,123.402,4.25794,0.0798614,1.20434,0.0630905,0.958,0.12502,0.548431,0.120645,1.17244375,,310.841,4.0695,0.0250877,0.0104239443,55,0.0005049154,,12.4698,11.516,3.1888,0.0417941,12.213,10.89,10.559,10.466
40055053,11.6917,7349.0,131.903,3.93496,0.0863347,2.30629,0.0982461,1.67,0.27645,0.136137,0.0309226,13.9776506,,980.487,24.951,0.0595501,0.33117643,1365,2.5551848e-05,,12.0994,11.6401,0.991901,0.0257375,12.41,11.307,11.176,11.154
260849386,10.7961,6444.0,131.352,3.83703,0.0876776,2.27767,0.101166,1.3,0.208236,0.11002,0.0255746,8.059305,,465.461,5.667,0.190341,0.0465056151,367,0.00070242834,,11.6051,10.7356,2.11987,0.0259559,11.163,10.1,9.801,9.745
459762279,13.6281,3695.0,157.0,4.65597,0.0109018,0.594373,0.0178468,0.583474,0.0203947,2.77872,0.153403,0.05932949,,186.562,1.311,0.0148224,0.0327132344,38,0.0004465225,,15.7444,13.6529,5.33155,0.0373891,15.508,12.305,11.646,11.448
238374636,9.697,5935.0,136.259,3.51946,0.083001,2.99237,0.148041,1.08,0.142595,0.0403067,0.00940127,10.0094061,,316.398,2.247,0.209578,0.0521831065,420,0.000838112959,,10.703,9.6572,3.13185,0.0222758,10.419,8.961,8.587,8.477
268823307,12.7655,6295.0,102.649,4.02623,0.0829484,1.78185,0.0870553,1.23,0.185162,0.217417,0.047607,4.491777,0.07,899.777,16.4775,0.157232,0.0722636059,828,2.553897e-05,,13.5844,12.7023,1.08294,0.0201913,13.325,12.115,11.863,11.769
6663331,13.2887,5500.0,122.0,4.46678,,0.947934,,0.96,,1.12703,,0.7408015,,535.383,7.8145,0.0440558,,,,,14.198,13.229,1.83949,0.0270498,13.981,12.522,12.188,12.086
130633912,11.8543,5555.0,137.311,4.39749,0.0795911,1.03676,0.0555528,0.979,0.121824,0.878505,0.197387,0.9221256,,305.038,4.5815,0.0545976,0.362248,1128,0.0,,12.7608,11.7969,3.25061,0.0488555,12.527,11.073,10.734,10.666
328934463,10.9687,6016.4,118.962,4.01217,0.0820324,1.72033,0.0883871,1.11,0.149475,0.218016,0.0484712,3.49353528,0.097,397.953,8.0605,0.0238985,0.004179474,39,0.0005021345,,11.6855,10.9171,2.48508,0.0504962,11.935,10.371,10.134,10.051
183120439,11.788,5817.0,126.705,4.23364,0.0741927,1.29661,0.0621181,1.05,0.12634,0.481684,0.0994434,1.73423827,,407.84,4.1945,0.0390525,0.0203428213,271,0.000727981271,,12.5957,11.737,2.42328,0.0250281,12.355,11.181,10.896,10.815
347430350,9.32423,6458.0,143.728,4.31068,0.0923048,1.32635,0.0666332,1.312,0.209995,0.562286,0.136262,2.75679517,-0.12,161.997,0.806,0.0157891,0.00198305654,27,0.00217980216,,9.89254,9.28139,6.14422,0.0304837,9.745,8.869,8.65,8.621
233497719,12.8746,6051.0,127.271,4.48286,0.0806375,1.00959,0.0453467,1.13,0.153259,1.09812,0.24237,1.2310909,,565.519,4.5015,0.029224,0.05695058,53,0.00115077826,,13.5886,12.8139,1.73938,0.0139707,13.435,12.298,11.987,11.934
70899085,10.7329,3779.0,157.0,4.64467,0.011106,0.607751,0.018173,0.594367,0.0203488,2.64775,0.147093,0.06786621,,52.616,0.11525,0.0,0.0001606114,40,0.00286907982,,12.7422,10.7515,18.9768,0.0413199,12.492,9.493,8.829,8.626
282498590,11.6749,6519.0,1072.3,4.21895,0.25486,1.48974,0.32994,1.34,0.487016,0.405297,0.242353,3.61110282,,421.423,14.039,0.293459,0.05949967,139,3.312727e-05,,12.5981,11.6153,2.34799,0.0783297,12.345,10.917,10.612,10.495
149845414,8.90594,5846.29,115.111,4.26525,0.0717198,1.25324,0.0554799,1.055,0.127121,0.535981,0.104018,1.65304577,-0.272928,107.118,0.472,0.00599261,0.000227411248,85,0.00264992123,,9.60159,8.86338,9.30678,0.0408304,9.521,8.361,8.148,8.06
455784423,12.7882,3689.0,157.0,4.6387,0.0110886,0.61486,0.018227,0.600047,0.0202578,2.58141,0.142635,0.06307857,,130.091,0.5465,0.0269353,0.04345833,114,0.000783655269,,14.913,12.8141,7.65818,0.0320555,14.639,11.424,10.733,10.553
184240683,11.5464,5735.75,116.114,4.36856,0.0769923,1.0941,0.0543568,1.02,0.126024,0.778811,0.167942,1.16726053,0.154118,309.137,3.3775,0.0110899,0.009423049,31,0.000697519863,,12.3555,11.4969,3.20634,0.0350741,12.147,10.949,10.65,10.598
255851356,9.9747,6071.0,128.489,3.95088,0.0805976,1.86267,0.0853593,1.13,0.149759,0.174853,0.0383175,4.246255,,260.511,1.9645,0.0900312,0.161481351,3890,9.795054e-05,,10.7678,9.91968,3.81,0.0287236,10.669,9.271,9.027,8.907
138361973,9.7604,6084.0,123.118,4.39124,0.0774892,1.12685,0.050201,1.14,0.154189,0.796725,0.168592,1.5674094,,153.743,0.593,0.0157277,0.04700609,1027,0.000282319146,,10.4632,9.71615,6.47554,0.0248965,10.27,9.233,8.959,8.902
461080504,10.9572,7317.0,134.464,4.13699,0.0861377,1.82219,0.0691734,1.66,0.277649,0.274364,0.0604945,8.574609,,525.922,9.3505,0.105121,1.17053807,3927,5.6299592e-05,,11.4322,10.9056,1.87344,0.0335357,11.278,10.545,10.437,10.355
357501308,8.962,4218.89,162.801,4.66932,0.134705,0.622512,0.0766281,0.66,0.0867542,2.7359,1.12261,0.110607244,-0.812,27.9956,0.02135,0.0,0.0036502697,45,0.008942682,,10.466,8.90945,35.6909,0.0270449,10.25,7.844,7.255,7.104
260271203,13.4734,6186.0,122.0,4.29791,,1.27649,,1.18,,0.567321,,2.14966035,,969.506,15.7155,0.0373427,,,,,14.1599,13.4151,1.00251,0.0165946,14.095,12.917,12.652,12.557
105387356,11.4186,6529.0,165.779,3.58386,0.0896069,3.10651,0.148934,1.35,0.235575,0.0450314,0.0107836,15.7989016,,876.326,22.547,0.174426,0.44587,2617,1.7566972e-05,,12.1776,11.3537,1.11316,0.0291159,11.889,10.679,10.455,10.405
327210623,12.6827,3177.0,122.0,,,,,,,,,,,8341.8,3405.22,0.187347,,,,,15.9907,12.7002,-0.0104922,0.0860574,16.0,10.537,9.653,9.296
192372961,9.1222,6716.47,99.8456,3.23666,0.0889101,4.76839,0.2081,1.43,0.241989,0.0131892,0.00300238,41.68725,0.453,550.183,12.998,0.0796295,0.007153398,177,0.0003305598,,9.84505,9.0755,1.7897,0.0425952,9.68,8.599,8.384,8.321
184869170,12.3467,5994.0,128.985,3.50139,0.089954,3.08343,0.222083,1.1,0.141003,0.0375224,0.01012,11.0568132,,1307.02,69.295,0.0500602,0.4406324,139,0.0,,13.1096,12.2907,0.735708,0.0396334,12.865,11.76,11.481,11.392
258557847,10.042,6199.0,156.663,3.61888,0.0851723,2.80134,0.135075,1.19,0.173762,0.0541316,0.0126958,10.440279,,438.137,7.3595,0.0413348,0.123171411,783,0.000480129,,10.739,9.99267,2.25443,0.0380344,10.646,9.504,9.257,9.206
154089169,10.2549,5077.0,131.984,4.6074,0.0860699,0.75865,0.0485955,0.85,0.100358,1.94668,0.493459,0.3445137,,94.6375,0.2501,0.0,0.0003521422,37,0.004699696,,11.2792,10.2045,10.5378,0.0277158,10.964,9.467,9.031,8.964
219239945,10.966,5767.0,126.661,4.45723,0.076608,0.992741,0.0464221,1.03,0.130284,1.05276,0.217574,0.9821247,,217.621,0.8895,0.00474726,0.00288573024,44,0.002246319,,11.7466,10.9172,4.56626,0.0186341,11.446,10.363,10.072,9.993
81429971,10.1356,12826.0,133.0,,,,,,,,,,,869.555,23.0415,0.328096,,,,,10.3327,10.0514,1.12224,0.0302153,10.316,9.798,9.739,9.667
123495874,12.9934,5883.0,146.406,4.25308,0.0825663,1.27992,0.0708593,1.07,0.139548,0.510307,0.117538,1.76790285,0.19,722.795,6.5885,0.0271582,0.116715975,213,0.000381462043,,13.7571,12.9382,1.35465,0.0125159,13.524,12.357,12.126,12.041
119262291,13.7805,5859.0,122.0,4.38969,,1.08854,,1.06,,0.821823,,1.25797975,,856.436,21.3515,0.0528344,,,,,14.5878,13.724,1.13973,0.0288665,14.364,13.181,12.855,12.809
389900760,12.8233,3179.0,157.0,4.99978,0.0153626,0.240233,0.00728193,0.210366,0.0201367,15.1732,0.0764161,0.005310338,,32.1755,0.05285,0.0,0.05336665,739,0.00379401469,,15.928,12.92,31.0507,0.0506334,15.648,11.1,10.452,10.205
167009792,8.5122,5936.0,134.672,3.82602,0.0806341,2.10249,0.0985727,1.08,0.141361,0.116204,0.0256771,4.94467974,,153.896,0.6075,0.0223635,0.05889663,420,0.005216299,,9.25885,8.45861,6.46907,0.0254492,9.094,7.865,7.576,7.509
423903685,12.266,5489.0,131.12,4.03833,0.0850163,1.55239,0.0913417,0.96,0.118695,0.256605,0.0611641,1.97093165,,546.747,10.478,0.0417084,0.646919847,135,0.0002345062,,13.1838,12.2138,1.80072,0.0347767,12.988,11.559,11.278,11.156
332022997,11.1983,4783.55,102.976,4.5927,0.0822183,0.735345,0.0434171,0.772,0.0891363,1.94153,0.456001,0.2550814,-0.023,123.438,0.71,0.0100561,0.0930974,54,0.0,,12.3589,11.1456,8.07267,0.0462617,11.974,10.364,9.861,9.749
260476837,12.7918,4814.0,,,,0.804149,,,,,,,,282.203,,,0.1744192,112,0.00193438726,,13.8222,12.6804,,,13.687,11.825,11.381,11.232
33692729,8.7615,5283.0,122.159,4.39253,0.0858079,1.00528,0.0565427,0.91,0.118028,0.895725,0.216101,0.709242642,,68.192,0.17675,0.0,0.0246977843,207,0.004398067,,9.70711,8.71632,14.6357,0.0377218,9.49,8.056,7.718,7.587
144956678,9.9071,6017.0,129.652,3.54868,0.0817735,2.93328,0.134,1.11,0.151452,0.0439806,0.00953453,10.160676,,388.682,3.7825,0.098395,0.064329274,788,5.883798e-05,,10.7319,9.85652,2.54421,0.0248474,10.539,9.27,9.039,8.938
423275733,12.3368,5980.0,125.655,4.01373,0.0820327,1.70948,0.0996984,1.1,0.137248,0.220191,0.0507669,3.36687946,,730.933,23.4385,0.0317945,0.225422218,161,0.000214579486,,13.0807,12.2812,1.34024,0.04351,12.871,11.726,11.484,11.442
170849515,14.857,3929.0,157.0,4.62303,0.0128901,0.633668,0.0202681,0.614735,0.0210845,2.41603,0.149249,0.08620776,,385.689,5.7415,0.0167465,0.007277008,38,0.000181822281,,16.6962,14.861,2.56435,0.0383035,16.68,13.69,12.984,12.812
50309953,9.7906,5411.0,130.633,4.49104,0.0828148,0.912171,0.0518744,0.94,0.127218,1.23851,0.285206,0.642625034,,102.238,0.2185,0.0188722,0.037240833,76,0.00490836,,10.7146,9.74694,9.75219,0.0207263,10.402,9.188,8.791,8.661
339250695,13.135,5947.0,122.0,4.3595,,1.14287,,1.09,,0.730194,,1.47190142,,587.219,10.8755,0.215881,,,,,14.1281,13.0776,1.6746,0.0312914,13.887,12.353,12.046,11.952
193708920,11.9635,6170.0,213.559,4.6872,0.0887184,0.814372,0.0382713,1.177,0.171211,2.17925,0.506644,0.865927,,289.309,2.213,0.101027,0.464071572,900,0.000113922877,,12.742,11.9091,3.42787,0.0262421,12.523,11.335,11.008,10.926
141663464,7.185,8472.0,123.0,,,5.08456,,,,,,,,326.628,5.9945,0.0471235,,,,,7.36756,7.15279,3.03442,0.0557372,7.302,6.928,6.894,6.833
118301361,9.08054,7249.79,123.061,3.69092,0.0840598,3.01857,0.129181,1.631,0.27088,0.0592996,0.0131383,22.677639,0.434,380.062,7.3015,0.0692435,0.00415818766,58,0.0006325546,,9.58979,9.03992,2.60319,0.0501533,9.402,8.667,8.557,8.479
190743990,10.2566,6026.0,128.93,4.16309,0.0757412,1.4505,0.0640654,1.117,0.146874,0.36602,0.0750452,2.49944615,,240.012,1.8065,0.0364135,0.1891728,1151,0.000133745591,,10.9998,10.2082,4.13787,0.031122,10.776,9.687,9.419,9.355
143994283,10.5551,6544.0,133.742,4.45502,0.0909775,1.13944,0.0507437,1.35,0.223358,0.912545,0.214519,2.1451323,,235.974,1.579,0.0848215,0.114034325,825,0.000180214192,,11.2096,10.5073,4.20911,0.0281445,10.898,10.035,9.851,9.751
230127302,11.1802,5141.0,122.049,4.49143,0.0842768,0.876154,0.051,0.868,0.105417,1.29056,0.305093,0.483110219,,169.422,0.671,0.0137377,0.05373519,59,0.004758511,,12.1957,11.1302,5.87358,0.023198,11.632,10.294,10.003,9.907
267650535,11.9475,5007.0,114.725,4.55617,0.084035,0.795696,0.0489648,0.831,0.0975788,1.64953,0.40854,0.358508557,0.32,202.078,1.461,0.0475565,0.00142215763,63,0.000784134,,13.0889,11.896,4.91998,0.0355101,12.826,11.095,10.644,10.546
207077681,12.3119,4927.0,133.157,4.17981,0.090529,1.21163,0.0878214,0.81,0.0967955,0.455379,0.120915,0.7794103,,355.513,10.3715,0.0313007,0.0190737359,85,0.000325039931,,13.4394,12.2576,2.78766,0.0813424,13.085,11.487,11.008,10.897
71841620,9.9543,5692.5,120.231,3.9616,0.0770082,1.73938,0.0866734,1.01,0.123501,0.191929,0.0405804,2.86216331,0.19,226.399,1.61,0.0332954,0.0111749331,186,0.0,,10.7748,9.906,4.38839,0.0311691,10.674,9.341,9.042,8.948
385105624,10.4511,6222.3,146.952,4.14862,0.114419,1.52868,0.147035,1.2,0.167627,0.335918,0.106725,3.15595269,-0.003,295.452,3.238,0.063416,0.545081437,292,7.52657361e-05,,11.3331,10.4002,3.3563,0.0368091,11.043,9.76,9.415,9.364
368805700,12.1159,5849.09,103.81,4.40819,0.0739753,1.06358,0.0492513,1.056,0.133294,0.87771,0.179121,1.19286132,-0.284,392.791,7.674,0.0322306,0.00363092613,52,0.0004089973,,12.868,12.0566,2.51833,0.0493415,12.815,11.499,11.181,11.093
284254253,12.8482,5626.0,129.636,4.1536,0.0772289,1.3875,0.0713492,1.0,0.122714,0.374369,0.0793075,1.7376436,,527.819,6.746,0.290837,0.7314864,2270,2.08837337e-05,,14.0375,12.7878,1.86609,0.0240288,13.892,11.774,11.262,11.042
382626661,9.6768,5245.0,127.09,4.5742,0.0823167,0.811062,0.0481206,0.9,0.108163,1.68687,0.391142,0.448522955,,82.7013,0.2112,0.0,0.004159521,227,0.01396869,,10.6369,9.63106,12.0629,0.0306455,10.41,9.001,8.554,8.517
14570099,11.0384,4678.0,132.02,4.60838,0.096305,0.709927,0.0543568,0.746,0.0860493,2.08496,0.591268,0.217452034,,105.58,0.4845,0.0100369,0.00255134515,49,0.0,,12.2634,10.9843,9.4428,0.043153,11.903,10.128,9.566,9.501
165551882,12.5441,3429.0,157.0,4.90092,0.00321302,0.3232,0.00954308,0.303245,0.0201268,8.98214,0.198677,0.0130109005,,48.049,0.06325,0.0,0.0433537,86,0.00931880251,,15.1079,12.6018,20.7831,0.0271893,14.795,11.048,10.529,10.303
236387002,10.3978,3606.0,157.0,4.73889,0.00805384,0.4983,0.0148051,0.496373,0.020288,4.01177,0.193796,0.0378250368,,31.4006,0.0429,0.0,0.0233376082,93,0.005628814,,12.6478,10.434,31.8176,0.0431891,12.39,8.976,8.393,8.139
456042145,13.4802,6791.0,122.0,4.56989,,1.03816,,1.46,,1.30484,,2.06519485,,620.264,6.713,0.447544,,,,,14.5229,13.4141,1.58352,0.017315,14.374,12.634,12.33,12.213
122785299,14.575,5160.0,123.0,4.39775,,0.977054,,0.87,,0.932748,,0.609719634,,835.356,18.3645,0.102341,,,,,15.6935,14.5194,1.16891,0.026104,15.414,13.665,13.262,13.118
318746829,10.4234,3068.0,122.0,,,,,,,,,,,2537.64,506.585,0.342305,,,,,14.2651,10.5268,0.354944,0.074254,14.105,8.097,7.054,6.662
394137592,7.1062,5479.3,109.815,3.68338,0.0742926,2.33604,0.109628,0.96,0.124471,0.0753058,0.0152438,4.431563,-0.02,79.5702,0.17345,0.0,0.00104705233,51,0.002561487,,8.00756,7.07138,12.5386,0.0271885,7.79,6.442,6.09,5.988
427654774,14.1431,3453.0,157.0,4.95337,0.00864275,0.275946,0.00848293,0.249431,0.0202596,11.8707,0.12856,0.009752798,,83.8106,0.3077,0.0,0.194001436,416,0.001328918,,16.6586,14.1965,11.903,0.0434731,16.502,12.71,12.171,11.928
388076005,9.39435,6001.0,125.845,4.48102,0.0778326,1.00137,0.0470352,1.107,0.143434,1.10245,0.233405,1.1716069,,113.845,0.291,0.00609375,3.47865248,273,0.0032089008,,10.1013,9.3419,8.75496,0.0222769,9.92,8.764,8.43,8.414
72668830,10.4161,4985.0,122.508,4.44692,0.0853847,0.899081,0.0569975,0.825,0.0965059,1.13516,0.281588,0.449731618,,115.716,0.511,0.0053737,0.005988181,26,0.00208913372,,11.4959,10.3743,8.61316,0.037875,11.205,9.674,9.202,9.121
394050135,10.9461,6042.0,135.971,4.14795,0.0844354,1.47996,0.06901,1.123,0.159804,0.346443,0.0792288,2.6297605,,335.985,2.417,0.042607,0.00256002718,65,0.001458549,,11.6907,10.8958,2.94753,0.02125,11.599,10.38,10.071,10.01
283722336,4.6278,4884.29,142.835,4.59034,0.0990508,0.750598,0.0575351,0.8,0.096888,1.89177,0.548388,0.28887853,0.095686,6.53127,0.003845,0.0,0.00483415462,643,0.00164166291,,5.78817,4.58038,153.081,0.0895024,5.56911,3.981,3.469,3.261
125739286,10.5288,6527.7,123.203,4.10041,0.0900301,1.70757,0.0881908,1.34,0.218871,0.269134,0.0652393,4.769721,-0.29,356.391,8.0225,0.0515069,0.0618455857,172,0.0005995724,,11.1116,10.48,2.77925,0.0626398,10.789,10.055,9.858,9.799
29960109,11.2003,3450.0,157.0,4.7842,0.00597544,0.446984,0.0133087,0.443322,0.0202933,4.96413,0.216278,0.0255008731,,37.8932,0.0513,0.0,1.14240158,30,0.00274350634,,13.7229,11.2558,26.361,0.035491,12.659,9.733,9.125,8.875
183532609,9.1468,5589.0,144.391,4.43663,0.0845952,0.996641,0.0580502,0.99,0.124742,1.00004,0.237114,0.873189867,0.24,89.9606,0.3633,0.0,0.03600202,41,0.003550998,,9.99676,9.10507,11.0873,0.0445525,9.789,8.501,8.218,8.086
397362481,6.7213,4633.87,143.288,4.70763,0.105376,0.630715,0.0536482,0.74,0.0868159,2.94939,0.940678,0.165248141,-0.505455,12.7781,0.0114,0.0,0.00246983231,277,0.015861515,,7.99993,6.67597,78.2299,0.0693702,7.77,5.792,5.273,5.101
56231866,9.3185,4758.0,122.0,,,5.53122,,,,,,,,365.845,6.553,0.0689774,,,,,10.5906,9.27731,2.70539,0.0485808,10.293,8.333,7.843,7.672
116156517,11.3151,6561.0,137.988,4.10223,0.090206,1.71667,0.0808417,1.36,0.223669,0.268831,0.0636993,4.91980028,,542.251,9.952,0.012929,0.009382497,33,0.0004285733,,11.8655,11.2623,1.81569,0.0335851,11.645,10.859,10.694,10.65
428685938,14.379,3376.0,157.0,4.86985,0.000676284,0.354199,0.0110169,0.339059,0.0205456,7.63015,0.249232,0.01468247,,119.474,0.9925,0.0164991,0.0115542635,73,0.000439783616,,17.0485,14.4434,8.34205,0.0690085,18.84,12.834,12.258,12.032
152476657,10.5831,6572.0,129.762,4.1187,0.0862491,1.68443,0.07301,1.36,0.222003,0.284562,0.0647954,4.76861763,,381.174,3.2035,0.0118621,0.064713,40,0.00106546364,,11.1349,10.5363,2.59467,0.0218854,10.96,10.148,9.982,9.877
445137888,10.3654,10310.0,617.117,4.00597,0.103525,2.67713,0.257347,2.65,0.38616,0.138114,0.0407254,72.95731,,795.905,74.344,0.176311,0.039490737,446,4.55530353e-05,,10.4823,10.2969,1.23817,0.111813,10.457,10.151,10.137,10.108
272213425,11.1138,6457.0,134.064,3.89956,0.0923932,2.1276,0.102688,1.31,0.215722,0.13602,0.0332319,7.08918571,,564.409,11.2915,0.0732431,0.372058183,358,0.000342296,,11.7645,11.0523,1.74371,0.0351648,11.477,10.514,10.325,10.251
452006073,11.8706,6296.0,128.839,4.26226,0.0902652,1.35787,0.0647412,1.23,0.188734,0.49128,0.116278,2.61018229,,485.219,8.8845,0.0844074,0.615790844,2040,4.639424e-05,,12.5921,11.8182,2.03305,0.0374358,12.383,11.314,11.066,11.005
